time,average_coverage
21.466667,32474.05
21.500000,32489.239999999998
21.533333,32495.75
21.566667,32495.75
21.600000,32506.6
21.633333,32508.77
21.666667,32508.77
21.700000,32508.77
21.733333,32508.77
21.766667,32512.024999999998
21.800000,32512.024999999998
21.833333,32523.96
21.866667,32523.96
21.900000,32525.045
21.933333,32525.045
21.966667,32525.045
22.000000,32525.045
22.033333,32525.045
22.066667,32526.129999999997
22.100000,32526.129999999997
22.133333,32526.129999999997
22.166667,32526.129999999997
22.200000,32532.64
22.233333,32534.809999999998
22.266667,32534.809999999998
22.300000,32534.809999999998
22.333333,32534.809999999998
22.366667,32561.934999999998
22.400000,32561.934999999998
22.433333,32561.934999999998
22.466667,32569.53
22.500000,32569.53
22.533333,32570.614999999998
22.566667,32574.954999999998
22.600000,32574.954999999998
22.633333,32576.039999999997
22.666667,32579.295
22.700000,32579.295
22.733333,32615.1
22.766667,32615.1
22.800000,32628.12
22.833333,32628.12
22.866667,32628.12
22.900000,32638.969999999998
22.933333,32638.969999999998
22.966667,32638.969999999998
23.000000,32641.14
23.033333,32656.329999999998
23.066667,32660.67
23.100000,32665.01
23.133333,32665.01
23.166667,32669.35
23.200000,32669.35
23.233333,32669.35
23.266667,32670.434999999998
23.300000,32670.434999999998
23.333333,32670.434999999998
23.366667,32670.434999999998
23.400000,32670.434999999998
23.433333,32670.434999999998
23.466667,32673.69
23.500000,32676.945
23.533333,32679.114999999998
23.566667,32679.114999999998
23.600000,32680.2
23.633333,32680.2
23.666667,32680.2
23.700000,32680.2
23.733333,32680.2
23.766667,32680.2
23.800000,32680.2
23.833333,32680.2
23.866667,32680.2
23.900000,32682.37
23.933333,32682.37
23.966667,32682.37
24.000000,32849.46
